function_name,endpoint,path,method,query_string,body,request_id,response_id,response_status,response_body,request_time,response_time,function-cache,execution-time,expiration-time
ocr-sentiment-analyzer,https://x3frtuohca.execute-api.us-east-1.amazonaws.com,ocr-sentiment-analyzer/small.jpg,GET,,,ee88bd3f-e3c1-4b2c-b663-7168c6cd9649,42252fe5-71a1-4b59-b489-6f05b210d189,200,"b'{""text"":""Every day\\nMay not be\\ngood.\\n\\nBut there is\\nsomething\\ngood in\\nevery day.\\n\\n""}'",1681052271.0909472,4.272463688990683,0,3013,500
ocr-sentiment-analyzer,https://x3frtuohca.execute-api.us-east-1.amazonaws.com,ocr-sentiment-analyzer/long.png,GET,,,f41a831a-7628-4bd6-b401-169e4246d24c,aa5395bf-1106-45ac-b533-9bc2d71ba41d,200,"b'{""text"":""The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the other\\nnumerous and complicated appendages, which appertain to the modern Art of Printing, were however, so speedily consequent\\nto those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of the\\nTypographic Art.\\n\\nExperience shows that mankind are generally slow in conceiving the first notions of great and useful inventions: but\\nwhen an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being commonly\\nproportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most speedily to\\nperfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. Experience shows that mankind are generally slow in conceiving the first notions of great and useful\\ninventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being\\ncommonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most\\nspeedily to perfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable\\nadaptation of all the other numerous and complicated appendages, which appertain to the modern Art of Printing, were\\nhowever, so speedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our\\ncontemplation of the origin of the Typographic Art. Experience shows that mankind are generally slow in conceiving the first\\nnotions of great and useful inventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor\\nfor improvement being commonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to\\nmankind advance most speedily to perfection.\\n\\nThe contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation\\nofall the other numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so\\nspeedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the\\norigin of the Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the\\nadmirable adaptation of all the other numerous and complicated appendages, which appertain to the modern\\nArt of Printing, were however, so speedily consequent to those former rude and simple efforts, that it seems\\nunjust to separate them in our contemplation of the origin of the Typographic Art. Experience shows that mankind\\nare generally slow in conceiving the first notions of great and useful inventions: but when an idea has been once conceived, or a\\nhint however imperfect given, the ardor for improvement being commonly proportional to the usefulness of the discovery, arts\\nof the greatest value and importance. to mankind advance most speedily to perfection.\\n""}'",1681052275.364368,14.024273353003082,0,13839,500
ocr-sentiment-analyzer,https://x3frtuohca.execute-api.us-east-1.amazonaws.com,ocr-sentiment-analyzer/medium.png,GET,,,3fa25854-9562-4f3b-8d2c-96357627f335,4dff3c37-5216-4333-99fc-09188d97772e,200,"b'{""text"":""Now, I\xe2\x80\x99m not going to deny that I was aware\\nof your beauty. But the point is, this has\\nnothing to do wilh your beauty. As | gol to\\nknow you, I began to realise that beauty was\\nthe least of your qualities. | became\\nfascinated by your goodness. I was drawn in\\nby it. I didn\xe2\x80\x99t understand what was\\nhappening to me. And it was only when I\\nbegan to feel actual, physical pain every\\ntime you left the reom thal tt finally dawned\\non me: | was in love, for the first time in my\\nlife. I knew it was hopeless, but that didn\xe2\x80\x99t\\nmatter to me. And it\xe2\x80\x99s not that 1 want to have\\nyou. All I want is to deserve you. Tell me\\nwhat to do. Show me how to behave. I\'l] do\\nanything you say.\\n\\nLiltlelfive\\n""}'",1681052268.150642,5.07049782598915,0,4934,500
ocr-sentiment-analyzer,https://x3frtuohca.execute-api.us-east-1.amazonaws.com,ocr-sentiment-analyzer/long.png,GET,,,21b8771f-b95e-4b02-9b82-e85eba073ba8,2c2c47d1-3f7f-48c0-82f1-243f1b78286e,200,"b'{""text"":""The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the other\\nnumerous and complicated appendages, which appertain to the modern Art of Printing, were however, so speedily consequent\\nto those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of the\\nTypographic Art.\\n\\nExperience shows that mankind are generally slow in conceiving the first notions of great and useful inventions: but\\nwhen an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being commonly\\nproportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most speedily to\\nperfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. Experience shows that mankind are generally slow in conceiving the first notions of great and useful\\ninventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being\\ncommonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most\\nspeedily to perfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable\\nadaptation of all the other numerous and complicated appendages, which appertain to the modern Art of Printing, were\\nhowever, so speedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our\\ncontemplation of the origin of the Typographic Art. Experience shows that mankind are generally slow in conceiving the first\\nnotions of great and useful inventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor\\nfor improvement being commonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to\\nmankind advance most speedily to perfection.\\n\\nThe contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation\\nofall the other numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so\\nspeedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the\\norigin of the Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the\\nadmirable adaptation of all the other numerous and complicated appendages, which appertain to the modern\\nArt of Printing, were however, so speedily consequent to those former rude and simple efforts, that it seems\\nunjust to separate them in our contemplation of the origin of the Typographic Art. Experience shows that mankind\\nare generally slow in conceiving the first notions of great and useful inventions: but when an idea has been once conceived, or a\\nhint however imperfect given, the ardor for improvement being commonly proportional to the usefulness of the discovery, arts\\nof the greatest value and importance. to mankind advance most speedily to perfection.\\n""}'",1681052268.1586628,10.891205826992518,0,10686,500
ocr-sentiment-analyzer,https://x3frtuohca.execute-api.us-east-1.amazonaws.com,ocr-sentiment-analyzer/long.png,GET,,,a1010b23-44b2-4c4b-a151-468c88a608e8,7d8b40be-5d0a-414c-bcfb-6c58af34a129,200,"b'{""text"":""The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the other\\nnumerous and complicated appendages, which appertain to the modern Art of Printing, were however, so speedily consequent\\nto those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of the\\nTypographic Art.\\n\\nExperience shows that mankind are generally slow in conceiving the first notions of great and useful inventions: but\\nwhen an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being commonly\\nproportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most speedily to\\nperfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. Experience shows that mankind are generally slow in conceiving the first notions of great and useful\\ninventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being\\ncommonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most\\nspeedily to perfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable\\nadaptation of all the other numerous and complicated appendages, which appertain to the modern Art of Printing, were\\nhowever, so speedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our\\ncontemplation of the origin of the Typographic Art. Experience shows that mankind are generally slow in conceiving the first\\nnotions of great and useful inventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor\\nfor improvement being commonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to\\nmankind advance most speedily to perfection.\\n\\nThe contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation\\nofall the other numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so\\nspeedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the\\norigin of the Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the\\nadmirable adaptation of all the other numerous and complicated appendages, which appertain to the modern\\nArt of Printing, were however, so speedily consequent to those former rude and simple efforts, that it seems\\nunjust to separate them in our contemplation of the origin of the Typographic Art. Experience shows that mankind\\nare generally slow in conceiving the first notions of great and useful inventions: but when an idea has been once conceived, or a\\nhint however imperfect given, the ardor for improvement being commonly proportional to the usefulness of the discovery, arts\\nof the greatest value and importance. to mankind advance most speedily to perfection.\\n""}'",1681052269.6387641,11.051756630011369,0,10910,500
ocr-sentiment-analyzer,https://x3frtuohca.execute-api.us-east-1.amazonaws.com,ocr-sentiment-analyzer/medium.png,GET,,,07ef5855-e6fa-43ee-9561-496f6eaf4002,966e89d7-3e19-48d5-9126-cda8c44af045,200,"b'{""text"":""Now, I\xe2\x80\x99m not going to deny that I was aware\\nof your beauty. But the point is, this has\\nnothing to do wilh your beauty. As | gol to\\nknow you, I began to realise that beauty was\\nthe least of your qualities. | became\\nfascinated by your goodness. I was drawn in\\nby it. I didn\xe2\x80\x99t understand what was\\nhappening to me. And it was only when I\\nbegan to feel actual, physical pain every\\ntime you left the reom thal tt finally dawned\\non me: | was in love, for the first time in my\\nlife. I knew it was hopeless, but that didn\xe2\x80\x99t\\nmatter to me. And it\xe2\x80\x99s not that 1 want to have\\nyou. All I want is to deserve you. Tell me\\nwhat to do. Show me how to behave. I\'l] do\\nanything you say.\\n\\nLiltlelfive\\n""}'",1681052269.648312,4.435706523989211,0,4314,500
ocr-sentiment-analyzer,https://x3frtuohca.execute-api.us-east-1.amazonaws.com,ocr-sentiment-analyzer/long.png,GET,,,73c21448-a839-45ad-832b-d66288179835,cdab89ac-b97f-4d58-a996-c92f717ec298,200,"b'{""text"":""The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the other\\nnumerous and complicated appendages, which appertain to the modern Art of Printing, were however, so speedily consequent\\nto those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of the\\nTypographic Art.\\n\\nExperience shows that mankind are generally slow in conceiving the first notions of great and useful inventions: but\\nwhen an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being commonly\\nproportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most speedily to\\nperfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. Experience shows that mankind are generally slow in conceiving the first notions of great and useful\\ninventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being\\ncommonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most\\nspeedily to perfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable\\nadaptation of all the other numerous and complicated appendages, which appertain to the modern Art of Printing, were\\nhowever, so speedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our\\ncontemplation of the origin of the Typographic Art. Experience shows that mankind are generally slow in conceiving the first\\nnotions of great and useful inventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor\\nfor improvement being commonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to\\nmankind advance most speedily to perfection.\\n\\nThe contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation\\nofall the other numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so\\nspeedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the\\norigin of the Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the\\nadmirable adaptation of all the other numerous and complicated appendages, which appertain to the modern\\nArt of Printing, were however, so speedily consequent to those former rude and simple efforts, that it seems\\nunjust to separate them in our contemplation of the origin of the Typographic Art. Experience shows that mankind\\nare generally slow in conceiving the first notions of great and useful inventions: but when an idea has been once conceived, or a\\nhint however imperfect given, the ardor for improvement being commonly proportional to the usefulness of the discovery, arts\\nof the greatest value and importance. to mankind advance most speedily to perfection.\\n""}'",1681052270.735268,11.694465470995056,0,11461,500
ocr-sentiment-analyzer,https://x3frtuohca.execute-api.us-east-1.amazonaws.com,ocr-sentiment-analyzer/long.png,GET,,,5cbe9cac-a71c-467c-883b-7fed914ff547,bc75f9f8-6934-4a6f-a0ec-a26598c9003a,200,"b'{""text"":""The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the other\\nnumerous and complicated appendages, which appertain to the modern Art of Printing, were however, so speedily consequent\\nto those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of the\\nTypographic Art.\\n\\nExperience shows that mankind are generally slow in conceiving the first notions of great and useful inventions: but\\nwhen an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being commonly\\nproportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most speedily to\\nperfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. Experience shows that mankind are generally slow in conceiving the first notions of great and useful\\ninventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being\\ncommonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most\\nspeedily to perfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable\\nadaptation of all the other numerous and complicated appendages, which appertain to the modern Art of Printing, were\\nhowever, so speedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our\\ncontemplation of the origin of the Typographic Art. Experience shows that mankind are generally slow in conceiving the first\\nnotions of great and useful inventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor\\nfor improvement being commonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to\\nmankind advance most speedily to perfection.\\n\\nThe contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation\\nofall the other numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so\\nspeedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the\\norigin of the Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the\\nadmirable adaptation of all the other numerous and complicated appendages, which appertain to the modern\\nArt of Printing, were however, so speedily consequent to those former rude and simple efforts, that it seems\\nunjust to separate them in our contemplation of the origin of the Typographic Art. Experience shows that mankind\\nare generally slow in conceiving the first notions of great and useful inventions: but when an idea has been once conceived, or a\\nhint however imperfect given, the ardor for improvement being commonly proportional to the usefulness of the discovery, arts\\nof the greatest value and importance. to mankind advance most speedily to perfection.\\n""}'",1681052282.43044,11.266758815007051,0,11138,500
ocr-sentiment-analyzer,https://x3frtuohca.execute-api.us-east-1.amazonaws.com,ocr-sentiment-analyzer/long.png,GET,,,f92386b5-a8bf-4e13-a0af-47455eaf77f9,956f69d2-94c7-46c4-ba5c-a160e0cca0ee,200,"b'{""text"":""The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the other\\nnumerous and complicated appendages, which appertain to the modern Art of Printing, were however, so speedily consequent\\nto those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of the\\nTypographic Art.\\n\\nExperience shows that mankind are generally slow in conceiving the first notions of great and useful inventions: but\\nwhen an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being commonly\\nproportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most speedily to\\nperfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. Experience shows that mankind are generally slow in conceiving the first notions of great and useful\\ninventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being\\ncommonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most\\nspeedily to perfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable\\nadaptation of all the other numerous and complicated appendages, which appertain to the modern Art of Printing, were\\nhowever, so speedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our\\ncontemplation of the origin of the Typographic Art. Experience shows that mankind are generally slow in conceiving the first\\nnotions of great and useful inventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor\\nfor improvement being commonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to\\nmankind advance most speedily to perfection.\\n\\nThe contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation\\nofall the other numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so\\nspeedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the\\norigin of the Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the\\nadmirable adaptation of all the other numerous and complicated appendages, which appertain to the modern\\nArt of Printing, were however, so speedily consequent to those former rude and simple efforts, that it seems\\nunjust to separate them in our contemplation of the origin of the Typographic Art. Experience shows that mankind\\nare generally slow in conceiving the first notions of great and useful inventions: but when an idea has been once conceived, or a\\nhint however imperfect given, the ardor for improvement being commonly proportional to the usefulness of the discovery, arts\\nof the greatest value and importance. to mankind advance most speedily to perfection.\\n""}'",1681052268.910544,10.934530149999773,0,10786,500
ocr-sentiment-analyzer,https://x3frtuohca.execute-api.us-east-1.amazonaws.com,ocr-sentiment-analyzer/long.png,GET,,,f0fe539d-3d8a-405f-921e-fce5125020f5,fb3e228a-dd70-4d2c-85df-7b867b81ccab,200,"b'{""text"":""The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the other\\nnumerous and complicated appendages, which appertain to the modern Art of Printing, were however, so speedily consequent\\nto those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of the\\nTypographic Art.\\n\\nExperience shows that mankind are generally slow in conceiving the first notions of great and useful inventions: but\\nwhen an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being commonly\\nproportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most speedily to\\nperfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. Experience shows that mankind are generally slow in conceiving the first notions of great and useful\\ninventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor for improvement being\\ncommonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to mankind advance most\\nspeedily to perfection.The contrivance of moveable types, the fabrication of punches and matrices, and the admirable\\nadaptation of all the other numerous and complicated appendages, which appertain to the modern Art of Printing, were\\nhowever, so speedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our\\ncontemplation of the origin of the Typographic Art. Experience shows that mankind are generally slow in conceiving the first\\nnotions of great and useful inventions: but when an idea has been once conceived, or a hint however imperfect given, the ardor\\nfor improvement being commonly proportional to the usefulness of the discovery, arts of the greatest value and importance. to\\nmankind advance most speedily to perfection.\\n\\nThe contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation of all the\\nother numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so speedily\\nconsequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the origin of\\nthe Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the admirable adaptation\\nofall the other numerous and complicated appendages, which appertain to the modem Art of Printing, were however, so\\nspeedily consequent to those former rude and simple efforts, that it seems unjust to separate them in our contemplation of the\\norigin of the Typographic Art. The contrivance of moveable types, the fabrication of punches and matrices, and the\\nadmirable adaptation of all the other numerous and complicated appendages, which appertain to the modern\\nArt of Printing, were however, so speedily consequent to those former rude and simple efforts, that it seems\\nunjust to separate them in our contemplation of the origin of the Typographic Art. Experience shows that mankind\\nare generally slow in conceiving the first notions of great and useful inventions: but when an idea has been once conceived, or a\\nhint however imperfect given, the ardor for improvement being commonly proportional to the usefulness of the discovery, arts\\nof the greatest value and importance. to mankind advance most speedily to perfection.\\n""}'",1681052268.919639,11.107640996997361,0,10971,500
